id,title,category,mizan_classification,source_note,url,download_status,markdown_path,docx_path,raw_html_path
syrian_lawyer_2185,عقد العارية ( اعارة )  تعريف و نصوص  + العقد+  دعوى التثبيت  + الدعوى + اجتهادات,عارية,عقود واردة على الانتفاع > عارية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b9%d9%82%d8%af-%d8%a7%d9%84%d8%b9%d8%a7%d8%b1%d9%8a%d8%a9-%d9%86%d8%b5%d9%88%d8%b5-%d9%88%d8%b5%d9%8a%d8%ba-%d9%88%d8%a7%d8%ac%d8%aa%d9%87%d8%a7%d8%af%d8%a7%d8%aa/,downloaded,content/legal_templates/contracts/markdown/عقد_العارية_(_اعارة_)_تعريف_و_نصوص_+_العقد+_دعوى_التثبيت_+_الدعوى_+_اجتهادات.md,content/legal_templates/contracts/docx/عقد_العارية_(_اعارة_)_تعريف_و_نصوص_+_العقد+_دعوى_التثبيت_+_الدعوى_+_اجتهادات.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_2185.html
syrian_lawyer_1812,صيغة عقد ترتيب حق ارتفاق بالمرور على عقار,ارتفاق,عقود واردة على الانتفاع > ارتفاق,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b9%d9%82%d8%af-%d8%aa%d8%b1%d8%aa%d9%8a%d8%a8-%d8%ad%d9%82-%d8%a7%d8%b1%d8%aa%d9%81%d8%a7%d9%82-%d8%a8%d8%a7%d9%84%d9%85%d8%b1%d9%88%d8%b1/,downloaded,content/legal_templates/contracts/markdown/صيغة_عقد_ترتيب_حق_ارتفاق_بالمرور_على_عقار.md,content/legal_templates/contracts/docx/صيغة_عقد_ترتيب_حق_ارتفاق_بالمرور_على_عقار.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_1812.html
syrian_lawyer_16283,صيغة عقد قسمة نهائية لعقار مبني,قسمة,عقود واردة على الملكية > قسمة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%b9%d9%82%d8%af-%d9%82%d8%b3%d9%85%d8%a9-%d9%86%d9%87%d8%a7%d8%a6%d9%8a%d8%a9-%d9%84%d8%b9%d9%82%d8%a7%d8%b1-%d9%85%d8%a8%d9%86%d9%8a/,downloaded,content/legal_templates/contracts/markdown/صيغة_عقد_قسمة_نهائية_لعقار_مبني.md,content/legal_templates/contracts/docx/صيغة_عقد_قسمة_نهائية_لعقار_مبني.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_16283.html
syrian_lawyer_16297,صيغة عقد قسمة مهايأة بالاختصاص بجزء مفرز لعقار زراعي,قسمة,عقود واردة على الملكية > قسمة مهايأة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%b9%d9%82%d8%af-%d9%82%d8%b3%d9%85%d8%a9-%d9%85%d9%87%d8%a7%d9%8a%d8%a3%d8%a9-%d8%a8%d8%a7%d9%84%d8%a7%d8%ae%d8%aa%d8%b5%d8%a7%d8%b5-%d8%a8%d8%ac%d8%b2%d8%a1-%d9%85%d9%81/,downloaded,content/legal_templates/contracts/markdown/صيغة_عقد_قسمة_مهايأة_بالاختصاص_بجزء_مفرز_لعقار_زراعي.md,content/legal_templates/contracts/docx/صيغة_عقد_قسمة_مهايأة_بالاختصاص_بجزء_مفرز_لعقار_زراعي.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_16297.html
syrian_lawyer_2307,نموذج و صيغة عقد قسمة رضائية فعلية,قسمة,عقود واردة على الملكية > قسمة رضائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%b9%d9%82%d8%af-%d9%82%d8%b3%d9%85%d8%a9-%d8%b1%d8%b6%d8%a7%d8%a6%d9%8a%d8%a9-%d9%81%d8%b9%d9%84%d9%8a%d8%a9/,downloaded,content/legal_templates/contracts/markdown/نموذج_و_صيغة_عقد_قسمة_رضائية_فعلية.md,content/legal_templates/contracts/docx/نموذج_و_صيغة_عقد_قسمة_رضائية_فعلية.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_2307.html
syrian_lawyer_2202,صيغة عقد قسمة رضائية لقعار في القانون السوري,قسمة,عقود واردة على الملكية > قسمة رضائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%b9%d9%82%d8%af-%d9%82%d8%b3%d9%85%d8%a9-%d8%b1%d8%b6%d8%a7%d8%a6%d9%8a%d8%a9/,downloaded,content/legal_templates/contracts/markdown/صيغة_عقد_قسمة_رضائية_لقعار_في_القانون_السوري.md,content/legal_templates/contracts/docx/صيغة_عقد_قسمة_رضائية_لقعار_في_القانون_السوري.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_2202.html
syrian_lawyer_16280,صيغة عقد اتفاق ازالة شيوع عقار بالبيع,قسمة,عقود واردة على الملكية > إزالة شيوع / اتفاق بيع,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%b9%d9%82%d8%af-%d8%a7%d8%aa%d9%81%d8%a7%d9%82-%d8%a7%d8%b2%d8%a7%d9%84%d8%a9-%d8%b4%d9%8a%d9%88%d8%b9-%d8%b9%d9%82%d8%a7%d8%b1-%d8%a8%d8%a7%d9%84%d8%a8%d9%8a%d8%b9/,downloaded,content/legal_templates/contracts/markdown/صيغة_عقد_اتفاق_ازالة_شيوع_عقار_بالبيع.md,content/legal_templates/contracts/docx/صيغة_عقد_اتفاق_ازالة_شيوع_عقار_بالبيع.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_16280.html
syrian_lawyer_6039,عقد عمل فردي,عمل,عقود واردة على العمل / الخدمة > عقد عمل,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b9%d9%82%d8%af-%d8%b9%d9%85%d9%84-%d9%81%d8%b1%d8%af%d9%8a/,downloaded,content/legal_templates/contracts/markdown/عقد_عمل_فردي.md,content/legal_templates/contracts/docx/عقد_عمل_فردي.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_6039.html
syrian_lawyer_15923,صيغة نص عقد وديعة,وديعة,عقود واردة على العمل / الخدمة > وديعة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d9%86%d8%b5-%d8%b9%d9%82%d8%af-%d9%88%d8%af%d9%8a%d8%b9%d8%a9/,downloaded,content/legal_templates/contracts/markdown/صيغة_نص_عقد_وديعة.md,content/legal_templates/contracts/docx/صيغة_نص_عقد_وديعة.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_15923.html
syrian_lawyer_15925,صيغة نص عقد وديعة بأجر,وديعة,عقود واردة على العمل / الخدمة > وديعة بأجر,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b9%d9%82%d8%af-%d9%88%d8%af%d9%8a%d8%b9%d8%a9-%d8%a8%d8%a3%d8%ac%d8%b1/,downloaded,content/legal_templates/contracts/markdown/صيغة_نص_عقد_وديعة_بأجر.md,content/legal_templates/contracts/docx/صيغة_نص_عقد_وديعة_بأجر.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_15925.html
syrian_lawyer_2754,نموذج و صيغة عقد توزيع منتجات حصري,تجاري,عقود تجارية > توزيع,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b9%d9%82%d8%af-%d8%aa%d9%88%d8%b2%d9%8a%d8%b9-%d9%85%d9%86%d8%aa%d8%ac%d8%a7%d8%aa-%d8%ad%d8%b5%d8%b1%d9%8a/,downloaded,content/legal_templates/contracts/markdown/نموذج_و_صيغة_عقد_توزيع_منتجات_حصري.md,content/legal_templates/contracts/docx/نموذج_و_صيغة_عقد_توزيع_منتجات_حصري.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_2754.html
syrian_lawyer_2311,نموذج و صيغة عقد تعيين وكيل محلي حصري لمنتج,تجاري,عقود تجارية > وكالة تجارية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b9%d9%82%d8%af-%d8%aa%d8%b9%d9%8a%d9%8a%d9%86-%d9%88%d9%83%d9%8a%d9%84-%d9%85%d8%ad%d9%84%d9%8a/,downloaded,content/legal_templates/contracts/markdown/نموذج_و_صيغة_عقد_تعيين_وكيل_محلي_حصري_لمنتج.md,content/legal_templates/contracts/docx/نموذج_و_صيغة_عقد_تعيين_وكيل_محلي_حصري_لمنتج.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_2311.html
syrian_lawyer_4154,نموذج  سمسرة (  عقار – سيارة ),تجاري,عقود تجارية > سمسرة / وساطة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d9%86%d9%85%d9%88%d8%b0%d8%ac-%d8%b9%d9%82%d8%af-%d9%88%d8%b3%d8%a7%d8%b7%d8%a9-%d8%b3%d9%85%d8%b3%d8%b1%d8%a9-%d8%b9%d9%82%d8%a7%d8%b1-%d8%b3%d9%8a%d8%a7%d8%b1%d8%a9/,downloaded,content/legal_templates/contracts/markdown/نموذج_سمسرة_(_عقار_–_سيارة_).md,content/legal_templates/contracts/docx/نموذج_سمسرة_(_عقار_–_سيارة_).docx,content/legal_templates/contracts/raw_html/syrian_lawyer_4154.html
syrian_lawyer_8594,نموذج عقد تسوق الكتروني سوشيال ميديا  doc+ pdf,تجاري,عقود تجارية > تسويق,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b9%d9%82%d8%af-%d8%aa%d8%b3%d9%88%d9%82-%d8%a7%d9%84%d9%83%d8%aa%d8%b1%d9%88%d9%86%d9%8a-pdf/,downloaded,content/legal_templates/contracts/markdown/نموذج_عقد_تسوق_الكتروني_سوشيال_ميديا_doc+_pdf.md,content/legal_templates/contracts/docx/نموذج_عقد_تسوق_الكتروني_سوشيال_ميديا_doc+_pdf.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_8594.html
syrian_lawyer_16272,صيغة عقد كفالة بين الدائن والكفيل,كفالة,عقود ضمان / كفالة / رهن > كفالة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%b9%d9%82%d8%af-%d9%83%d9%81%d8%a7%d9%84%d8%a9-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d8%af%d8%a7%d8%a6%d9%86-%d9%88%d8%a7%d9%84%d9%83%d9%81%d9%8a%d9%84/,downloaded,content/legal_templates/contracts/markdown/صيغة_عقد_كفالة_بين_الدائن_والكفيل.md,content/legal_templates/contracts/docx/صيغة_عقد_كفالة_بين_الدائن_والكفيل.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_16272.html
syrian_lawyer_16269,صيغة عقد كفالة بين الدائن والمدين والكفيل,كفالة,عقود ضمان / كفالة / رهن > كفالة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%b9%d9%82%d8%af-%d9%83%d9%81%d8%a7%d9%84%d8%a9-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d8%af%d8%a7%d8%a6%d9%86-%d9%88%d8%a7%d9%84%d9%85%d8%af%d9%8a%d9%86-%d9%88%d8%a7%d9%84%d9%83/,downloaded,content/legal_templates/contracts/markdown/صيغة_عقد_كفالة_بين_الدائن_والمدين_والكفيل.md,content/legal_templates/contracts/docx/صيغة_عقد_كفالة_بين_الدائن_والمدين_والكفيل.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_16269.html
syrian_lawyer_16266,صيغة عقد كفالة وتضامن مذيل على عقد أو سند,كفالة,عقود ضمان / كفالة / رهن > كفالة وتضامن,نموذج منشور في نادي المحامي السوري - يحتاج تحقق من نسبته ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%b9%d9%82%d8%af-%d9%83%d9%81%d8%a7%d9%84%d8%a9-%d9%88%d8%aa%d8%b6%d8%a7%d9%85%d9%86-%d9%85%d8%b0%d9%8a%d9%84-%d8%b9%d9%84%d9%89-%d8%b9%d9%82%d8%af-%d8%a3%d9%88-%d8%b3%d9%86/,downloaded,content/legal_templates/contracts/markdown/صيغة_عقد_كفالة_وتضامن_مذيل_على_عقد_أو_سند.md,content/legal_templates/contracts/docx/صيغة_عقد_كفالة_وتضامن_مذيل_على_عقد_أو_سند.docx,content/legal_templates/contracts/raw_html/syrian_lawyer_16266.html
